"","req_tot","repartition_requetes","done","problematic"
"94","AU-ID(26643583800) OR AU-ID(26643585800) OR AU-ID(26643595900) OR AU-ID(26643605500) OR AU-ID(26644240900) OR AU-ID(26647313000) OR AU-ID(26648836300) OR AU-ID(26649394300) OR AU-ID(26649956100) OR AU-ID(26654183800)","Mathis2",0,0
"95","AU-ID(26657371200) OR AU-ID(26661343900) OR AU-ID(26662036700) OR AU-ID(26663116800) OR AU-ID(26665475600) OR AU-ID(26666513900) OR AU-ID(26666815600) OR AU-ID(27067510900) OR AU-ID(27067645300) OR AU-ID(27067986300)","Mathis2",0,0
"96","AU-ID(27171201400) OR AU-ID(27267526900) OR AU-ID(27267640700) OR AU-ID(27267685100) OR AU-ID(27467668900) OR AU-ID(27667747200) OR AU-ID(27967696400) OR AU-ID(28067526500) OR AU-ID(28267718700) OR AU-ID(28567702600)","Mathis2",0,0
"97","AU-ID(29567443700) OR AU-ID(29867593800) OR AU-ID(30067671700) OR AU-ID(30067680300) OR AU-ID(30567922800) OR AU-ID(32067487100) OR AU-ID(32067715000) OR AU-ID(32867537600) OR AU-ID(32867911000) OR AU-ID(32868098300)","Mathis2",0,0
"98","AU-ID(33068272500) OR AU-ID(33367814200) OR AU-ID(33568146700) OR AU-ID(33867547100) OR AU-ID(34067509400) OR AU-ID(34067540400) OR AU-ID(34168275700) OR AU-ID(34569555800) OR AU-ID(34571944100) OR AU-ID(34572166000)","Mathis2",0,0
"99","AU-ID(34768650200) OR AU-ID(34770206800) OR AU-ID(34770207500) OR AU-ID(34770221400) OR AU-ID(34770229300) OR AU-ID(34770380300) OR AU-ID(34770487500) OR AU-ID(34868049700) OR AU-ID(34868723700) OR AU-ID(34872183000)","Mathis2",0,0
"100","AU-ID(34877342400) OR AU-ID(34877687700) OR AU-ID(34882385000) OR AU-ID(34970814200) OR AU-ID(34971133600) OR AU-ID(34971723600) OR AU-ID(34971984300) OR AU-ID(34972199000) OR AU-ID(34974926700) OR AU-ID(34975087200)","Mathis2",0,0
"101","AU-ID(34977657000) OR AU-ID(34977857900) OR AU-ID(35070620200) OR AU-ID(35073585800) OR AU-ID(35073678300) OR AU-ID(35073801000) OR AU-ID(35074020400) OR AU-ID(35081337500) OR AU-ID(35084120000) OR AU-ID(35090448200)","Mathis2",0,0
"102","AU-ID(35097472400) OR AU-ID(35100110800) OR AU-ID(35102310800) OR AU-ID(35102862000) OR AU-ID(35103469200) OR AU-ID(35103550200) OR AU-ID(35113025800) OR AU-ID(35145654700) OR AU-ID(35148829400) OR AU-ID(35169570400)","Mathis2",0,0
"103","AU-ID(35173235700) OR AU-ID(35174148500) OR AU-ID(35175388700) OR AU-ID(35175611600) OR AU-ID(35176045800) OR AU-ID(35179259400) OR AU-ID(35180289900) OR AU-ID(35182167600) OR AU-ID(35182442500) OR AU-ID(35184112600)","Mathis2",0,0
"104","AU-ID(35185344900) OR AU-ID(35185797400) OR AU-ID(35189135600) OR AU-ID(35196103300) OR AU-ID(35196202200) OR AU-ID(35196455700) OR AU-ID(35197630100) OR AU-ID(35198756700) OR AU-ID(35198997800) OR AU-ID(35199301700)","Mathis2",0,0
"105","AU-ID(35203982300) OR AU-ID(35207615800) OR AU-ID(35208362300) OR AU-ID(35210760900) OR AU-ID(35212153500) OR AU-ID(35212814200) OR AU-ID(35214940000) OR AU-ID(35215883000) OR AU-ID(35221434200) OR AU-ID(35224309800)","Mathis2",0,0
"106","AU-ID(35225233600) OR AU-ID(35225817300) OR AU-ID(35227908000) OR AU-ID(35232409200) OR AU-ID(35232735200) OR AU-ID(35233141600) OR AU-ID(35233518700) OR AU-ID(35234275400) OR AU-ID(35237008500) OR AU-ID(35238563600)","Mathis2",0,0
"107","AU-ID(35241315500) OR AU-ID(35242908000) OR AU-ID(35243049100) OR AU-ID(35243331600) OR AU-ID(35243623700) OR AU-ID(35249214400) OR AU-ID(35254007200) OR AU-ID(35254133600) OR AU-ID(35262327700) OR AU-ID(35262773400)","Mathis2",0,0
"108","AU-ID(35265245800) OR AU-ID(35269217200) OR AU-ID(35269525700) OR AU-ID(35269902000) OR AU-ID(35272241700) OR AU-ID(35274645300) OR AU-ID(35274714800) OR AU-ID(35276605200) OR AU-ID(35277366800) OR AU-ID(35277764000)","Mathis2",0,0
"109","AU-ID(35292020600) OR AU-ID(35299109400) OR AU-ID(35299453200) OR AU-ID(35301835200) OR AU-ID(35301840000) OR AU-ID(35303530800) OR AU-ID(35309550100) OR AU-ID(35309555000) OR AU-ID(35310409000) OR AU-ID(35310795900)","Mathis2",0,0
"110","AU-ID(35316497000) OR AU-ID(35316919900) OR AU-ID(35319132200) OR AU-ID(35321528000) OR AU-ID(35321759200) OR AU-ID(35324327700) OR AU-ID(35331189600) OR AU-ID(35332682200) OR AU-ID(35332716400) OR AU-ID(35339096700)","Mathis2",0,0
"111","AU-ID(35344971700) OR AU-ID(35344973300) OR AU-ID(35345736600) OR AU-ID(35350850600) OR AU-ID(35351716300) OR AU-ID(35352322800) OR AU-ID(35353006900) OR AU-ID(35358183500) OR AU-ID(35362835400) OR AU-ID(35363260600)","Mathis2",0,0
"112","AU-ID(35365788200) OR AU-ID(35368116100) OR AU-ID(35368356400) OR AU-ID(35369165600) OR AU-ID(35369459500) OR AU-ID(35371766500) OR AU-ID(35372929500) OR AU-ID(35373666800) OR AU-ID(35375440100) OR AU-ID(35378141400)","Mathis2",0,0
"113","AU-ID(35386067500) OR AU-ID(35387507900) OR AU-ID(35388339300) OR AU-ID(35389200500) OR AU-ID(35389845200) OR AU-ID(35389932200) OR AU-ID(35389973600) OR AU-ID(35390960400) OR AU-ID(35392011700) OR AU-ID(35392031000)","Mathis2",0,0
"114","AU-ID(35404983600) OR AU-ID(35405893700) OR AU-ID(35405912500) OR AU-ID(35408873700) OR AU-ID(35410446500) OR AU-ID(35414589800) OR AU-ID(35415026200) OR AU-ID(35416705700) OR AU-ID(35417091700) OR AU-ID(35418142900)","Mathis2",0,0
"115","AU-ID(35424044300) OR AU-ID(35425857800) OR AU-ID(35425891300) OR AU-ID(35428581800) OR AU-ID(35429929600) OR AU-ID(35430993200) OR AU-ID(35434455300) OR AU-ID(35448935600) OR AU-ID(35448986000) OR AU-ID(35450206700)","Mathis2",0,0
"116","AU-ID(35454011900) OR AU-ID(35460815100) OR AU-ID(35463545700) OR AU-ID(35466888400) OR AU-ID(35467863000) OR AU-ID(35468245000) OR AU-ID(35473623300) OR AU-ID(35476577600) OR AU-ID(35476732700) OR AU-ID(35477875000)","Mathis2",0,0
"117","AU-ID(35479049300) OR AU-ID(35480003200) OR AU-ID(35482238800) OR AU-ID(35483146000) OR AU-ID(35484127500) OR AU-ID(35485898500) OR AU-ID(35486179000) OR AU-ID(35487172200) OR AU-ID(35487282300) OR AU-ID(35487810500)","Mathis2",0,0
"118","AU-ID(35495263600) OR AU-ID(35500896800) OR AU-ID(35501850800) OR AU-ID(35503529300) OR AU-ID(35510687100) OR AU-ID(35513112900) OR AU-ID(35513993000) OR AU-ID(35516025700) OR AU-ID(35516116900) OR AU-ID(35517880500)","Mathis2",0,0
"119","AU-ID(35518528600) OR AU-ID(35546046700) OR AU-ID(35546455500) OR AU-ID(35552025000) OR AU-ID(35552610200) OR AU-ID(35553047900) OR AU-ID(35554733800) OR AU-ID(35555435400) OR AU-ID(35555551600) OR AU-ID(35558106300)","Mathis2",0,0
"120","AU-ID(35561167200) OR AU-ID(35563198200) OR AU-ID(35563591000) OR AU-ID(35564945400) OR AU-ID(35568059600) OR AU-ID(35572232000) OR AU-ID(35572769900) OR AU-ID(35573028500) OR AU-ID(35574879600) OR AU-ID(35575800700)","Mathis2",0,0
"121","AU-ID(35582139100) OR AU-ID(35583466600) OR AU-ID(35584579500) OR AU-ID(35584677700) OR AU-ID(35585363900) OR AU-ID(35588845600) OR AU-ID(35589263600) OR AU-ID(35594417700) OR AU-ID(35594617600) OR AU-ID(35595032300)","Mathis2",0,0
"122","AU-ID(35598475200) OR AU-ID(35603203800) OR AU-ID(35605051900) OR AU-ID(35605361700) OR AU-ID(35609626800) OR AU-ID(35618041100) OR AU-ID(35618701900) OR AU-ID(35619116700) OR AU-ID(35621512600) OR AU-ID(35621781400)","Mathis2",0,0
"123","AU-ID(35726068000) OR AU-ID(35726914600) OR AU-ID(35727732800) OR AU-ID(35732925700) OR AU-ID(35735256700) OR AU-ID(35737070000) OR AU-ID(35738028200) OR AU-ID(35738427400) OR AU-ID(35739002500) OR AU-ID(35740422000)","Mathis2",0,0
"124","AU-ID(35740892400) OR AU-ID(35741007000) OR AU-ID(35741403200) OR AU-ID(35741523600) OR AU-ID(35741723300) OR AU-ID(35744695500) OR AU-ID(35744802400) OR AU-ID(35745619700) OR AU-ID(35745865300) OR AU-ID(35748974300)","Mathis2",0,0
"125","AU-ID(35749226100) OR AU-ID(35749660900) OR AU-ID(35754473200) OR AU-ID(35756696600) OR AU-ID(35759613600) OR AU-ID(35765163700) OR AU-ID(35767145400) OR AU-ID(35768368400) OR AU-ID(35772250100) OR AU-ID(35772752800)","Mathis2",0,0
"126","AU-ID(35778010600) OR AU-ID(35781456400) OR AU-ID(35781787600) OR AU-ID(35785369000) OR AU-ID(35785410900) OR AU-ID(35785973200) OR AU-ID(35787681800) OR AU-ID(35789179600) OR AU-ID(35790257800) OR AU-ID(35791461700)","Mathis2",0,0
"127","AU-ID(35792704000) OR AU-ID(35797195800) OR AU-ID(35800140300) OR AU-ID(35810010400) OR AU-ID(35810378000) OR AU-ID(35810676500) OR AU-ID(35810743800) OR AU-ID(35811401000) OR AU-ID(35811468700) OR AU-ID(35812471300)","Mathis2",0,0
"128","AU-ID(35825334800) OR AU-ID(35830051000) OR AU-ID(35838283400) OR AU-ID(35845174100) OR AU-ID(35847296200) OR AU-ID(35847541100) OR AU-ID(35848440600) OR AU-ID(35874179600) OR AU-ID(35876097700) OR AU-ID(35882753900)","Mathis2",0,0
"129","AU-ID(35897083800) OR AU-ID(35900331800) OR AU-ID(35902619800) OR AU-ID(35916567300) OR AU-ID(35936134500) OR AU-ID(35962619700) OR AU-ID(35976307100) OR AU-ID(35993637600) OR AU-ID(35996197300) OR AU-ID(36004818100)","Mathis2",0,0
"130","AU-ID(36008465900) OR AU-ID(36011027200) OR AU-ID(36011124200) OR AU-ID(36011550000) OR AU-ID(36011858500) OR AU-ID(36013629100) OR AU-ID(36013695500) OR AU-ID(36014944300) OR AU-ID(36015788000) OR AU-ID(36018121500)","Mathis2",0,0
"131","AU-ID(36020052800) OR AU-ID(36027949500) OR AU-ID(36028477700) OR AU-ID(36039332000) OR AU-ID(36043368300) OR AU-ID(36051435500) OR AU-ID(36055104600) OR AU-ID(36056749900) OR AU-ID(36059220600) OR AU-ID(36059967000)","Mathis2",0,0
"132","AU-ID(36061058900) OR AU-ID(36081728900) OR AU-ID(36082423300) OR AU-ID(36086976900) OR AU-ID(36087788200) OR AU-ID(36094739800) OR AU-ID(36096394200) OR AU-ID(36096475500) OR AU-ID(36097795200) OR AU-ID(36102883000)","Mathis2",0,0
"133","AU-ID(36105914300) OR AU-ID(36106447300) OR AU-ID(36107561000) OR AU-ID(36111994400) OR AU-ID(36114881200) OR AU-ID(36115028000) OR AU-ID(36117502000) OR AU-ID(36118417300) OR AU-ID(36120384300) OR AU-ID(36120801500)","Mathis2",0,0
"134","AU-ID(36127302500) OR AU-ID(36127306100) OR AU-ID(36127375100) OR AU-ID(36127507200) OR AU-ID(36129477100) OR AU-ID(36129560200) OR AU-ID(36131128400) OR AU-ID(36139778400) OR AU-ID(36140627700) OR AU-ID(36141782400)","Mathis2",0,0
"135","AU-ID(36144796600) OR AU-ID(36145399600) OR AU-ID(36146756200) OR AU-ID(36151171700) OR AU-ID(36159753700) OR AU-ID(36159861300) OR AU-ID(36160286800) OR AU-ID(36161431500) OR AU-ID(36163889900) OR AU-ID(36168075700)","Mathis2",0,0
"136","AU-ID(36173985200) OR AU-ID(36175667800) OR AU-ID(36178413800) OR AU-ID(36184568600) OR AU-ID(36188019700) OR AU-ID(36188964100) OR AU-ID(36193690700) OR AU-ID(36193944600) OR AU-ID(36196157100) OR AU-ID(36196253100)","Mathis2",0,0
"137","AU-ID(36242820000) OR AU-ID(36247582500) OR AU-ID(36337671200) OR AU-ID(36337979300) OR AU-ID(36340600900) OR AU-ID(36342299200) OR AU-ID(36343236700) OR AU-ID(36343641200) OR AU-ID(36343991000) OR AU-ID(36344191900)","Mathis2",0,0
"138","AU-ID(36352467200) OR AU-ID(36436709600) OR AU-ID(36437162400) OR AU-ID(36439224400) OR AU-ID(36439230100) OR AU-ID(36441618000) OR AU-ID(36445456200) OR AU-ID(36448525500) OR AU-ID(36449457000) OR AU-ID(36450423600)","Mathis2",0,0
"139","AU-ID(36453624900) OR AU-ID(36456624600) OR AU-ID(36458299400) OR AU-ID(36462611900) OR AU-ID(36464568600) OR AU-ID(36464865500) OR AU-ID(36465686800) OR AU-ID(36465934500) OR AU-ID(36467145500) OR AU-ID(36474020200)","Mathis2",0,0
"140","AU-ID(36483640400) OR AU-ID(36484037200) OR AU-ID(36487256300) OR AU-ID(36491107000) OR AU-ID(36491539400) OR AU-ID(36497437400) OR AU-ID(36497607000) OR AU-ID(36502128900) OR AU-ID(36509307700) OR AU-ID(36514189300)","Mathis2",0,0
"141","AU-ID(36519493800) OR AU-ID(36519558800) OR AU-ID(36543768900) OR AU-ID(36543824300) OR AU-ID(36544470500) OR AU-ID(36544506000) OR AU-ID(36545346600) OR AU-ID(36547427100) OR AU-ID(36548284800) OR AU-ID(36548905700)","Mathis2",0,0
"142","AU-ID(36551204100) OR AU-ID(36552075000) OR AU-ID(36552939700) OR AU-ID(36553273900) OR AU-ID(36553785600) OR AU-ID(36553918600) OR AU-ID(36554400100) OR AU-ID(36558812800) OR AU-ID(36570137300) OR AU-ID(36570761600)","Mathis2",0,0
"143","AU-ID(36572370200) OR AU-ID(36599350900) OR AU-ID(36599747600) OR AU-ID(36600462500) OR AU-ID(36600685100) OR AU-ID(36601451900) OR AU-ID(36602364600) OR AU-ID(36602694500) OR AU-ID(36604268900) OR AU-ID(36607338700)","Mathis2",0,0
"144","AU-ID(36610831100) OR AU-ID(36612166200) OR AU-ID(36612333900) OR AU-ID(36612373500) OR AU-ID(36612711200) OR AU-ID(36613048800) OR AU-ID(36613530400) OR AU-ID(36614043500) OR AU-ID(36614224600) OR AU-ID(36614713700)","Mathis2",0,0
"145","AU-ID(36616983900) OR AU-ID(36617082000) OR AU-ID(36617664400) OR AU-ID(36617924700) OR AU-ID(36618479600) OR AU-ID(36621701800) OR AU-ID(36621824100) OR AU-ID(36622145500) OR AU-ID(36623893100) OR AU-ID(36625898300)","Mathis2",0,0
"146","AU-ID(36626295600) OR AU-ID(36627898200) OR AU-ID(36628749400) OR AU-ID(36628864500) OR AU-ID(36629971100) OR AU-ID(36630826400) OR AU-ID(36631890700) OR AU-ID(36632087000) OR AU-ID(36632136100) OR AU-ID(36640308000)","Mathis2",0,0
"147","AU-ID(36642532700) OR AU-ID(36645487100) OR AU-ID(36647900100) OR AU-ID(36653058400) OR AU-ID(36655696400) OR AU-ID(36655717000) OR AU-ID(36657816300) OR AU-ID(36660958300) OR AU-ID(36662007800) OR AU-ID(36672084000)","Mathis2",0,0
"148","AU-ID(36673398800) OR AU-ID(36674515300) OR AU-ID(36676438400) OR AU-ID(36676701100) OR AU-ID(36696015400) OR AU-ID(36697777100) OR AU-ID(36699635100) OR AU-ID(36699776100) OR AU-ID(36704162600) OR AU-ID(36707995900)","Mathis2",0,0
"149","AU-ID(36709646700) OR AU-ID(36717891800) OR AU-ID(36718288600) OR AU-ID(36723484800) OR AU-ID(36724905000) OR AU-ID(36741359000) OR AU-ID(36741395100) OR AU-ID(36741727700) OR AU-ID(36743780100) OR AU-ID(36760752800)","Mathis2",0,0
"150","AU-ID(36764482900) OR AU-ID(36766707000) OR AU-ID(36768282000) OR AU-ID(36772876200) OR AU-ID(36773068400) OR AU-ID(36776145700) OR AU-ID(36776599600) OR AU-ID(36776951400) OR AU-ID(36782660700) OR AU-ID(36783892500)","Mathis2",0,0
"151","AU-ID(36799285100) OR AU-ID(36800961200) OR AU-ID(36804037000) OR AU-ID(36807214200) OR AU-ID(36808982500) OR AU-ID(36810026900) OR AU-ID(36811810300) OR AU-ID(36812461600) OR AU-ID(36815262200) OR AU-ID(36818424000)","Mathis2",0,0
"152","AU-ID(36832375000) OR AU-ID(36843586800) OR AU-ID(36844237600) OR AU-ID(36845462100) OR AU-ID(36846060800) OR AU-ID(36849444400) OR AU-ID(36850114000) OR AU-ID(36853908100) OR AU-ID(36854828200) OR AU-ID(36860235300)","Mathis2",0,0
"153","AU-ID(36866502200) OR AU-ID(36868545200) OR AU-ID(36871166500) OR AU-ID(36871760600) OR AU-ID(36872150000) OR AU-ID(36872424800) OR AU-ID(36873091800) OR AU-ID(36873503000) OR AU-ID(36875518900) OR AU-ID(36876157200)","Mathis2",0,0
"154","AU-ID(36877161700) OR AU-ID(36879964800) OR AU-ID(36888987900) OR AU-ID(36889892600) OR AU-ID(36893276500) OR AU-ID(36899765500) OR AU-ID(36905659600) OR AU-ID(36906722500) OR AU-ID(36906846500) OR AU-ID(36909368400)","Mathis2",0,0
"155","AU-ID(36913181000) OR AU-ID(36913926500) OR AU-ID(36922467300) OR AU-ID(36930000500) OR AU-ID(36932251900) OR AU-ID(36938837000) OR AU-ID(36940150400) OR AU-ID(36942021600) OR AU-ID(36942802800) OR AU-ID(36953358500)","Mathis2",0,0
"156","AU-ID(36957600500) OR AU-ID(36957731400) OR AU-ID(36960921800) OR AU-ID(36964888400) OR AU-ID(36969541400) OR AU-ID(36969881200) OR AU-ID(36970438800) OR AU-ID(36979844800) OR AU-ID(36980466000) OR AU-ID(36983106700)","Mathis2",0,0
"157","AU-ID(36986516200) OR AU-ID(36988569700) OR AU-ID(36990527100) OR AU-ID(36992832400) OR AU-ID(36993405700) OR AU-ID(36994769900) OR AU-ID(36997143900) OR AU-ID(36997906400) OR AU-ID(37000312900) OR AU-ID(37004072800)","Mathis2",0,0
"158","AU-ID(37005418800) OR AU-ID(37007455300) OR AU-ID(37008111500) OR AU-ID(37008571500) OR AU-ID(37010199700) OR AU-ID(37010381500) OR AU-ID(37010975900) OR AU-ID(37011534600) OR AU-ID(37012084600) OR AU-ID(37016394700)","Mathis2",0,0
"159","AU-ID(37021526400) OR AU-ID(37023074000) OR AU-ID(37025482600) OR AU-ID(37026520200) OR AU-ID(37026525900) OR AU-ID(37028120200) OR AU-ID(37028172700) OR AU-ID(37028283700) OR AU-ID(37030776500) OR AU-ID(37030788000)","Mathis2",0,0
"160","AU-ID(37032105900) OR AU-ID(37033113000) OR AU-ID(37036715300) OR AU-ID(37037137400) OR AU-ID(37037334400) OR AU-ID(37038536800) OR AU-ID(37039296500) OR AU-ID(37040687200) OR AU-ID(37043845100) OR AU-ID(37048485100)","Mathis2",0,0
"161","AU-ID(37052722500) OR AU-ID(37053073200) OR AU-ID(37053866100) OR AU-ID(37054671600) OR AU-ID(37057713200) OR AU-ID(37057809100) OR AU-ID(37058684500) OR AU-ID(37060357600) OR AU-ID(37061495400) OR AU-ID(37064418300)","Mathis2",0,0
"162","AU-ID(37067188100) OR AU-ID(37073014800) OR AU-ID(37076641700) OR AU-ID(37076870500) OR AU-ID(37080041900) OR AU-ID(37081636300) OR AU-ID(37082078600) OR AU-ID(37082487600) OR AU-ID(37085089700) OR AU-ID(37091626900)","Mathis2",0,0
"163","AU-ID(37098502800) OR AU-ID(37098984400) OR AU-ID(37102731700) OR AU-ID(37109180900) OR AU-ID(37109215100) OR AU-ID(37109863300) OR AU-ID(37110475500) OR AU-ID(37111341400) OR AU-ID(37112090800) OR AU-ID(37113937900)","Mathis2",0,0
"164","AU-ID(37116138300) OR AU-ID(37121262900) OR AU-ID(37121639400) OR AU-ID(37122389700) OR AU-ID(37123202200) OR AU-ID(37261854500) OR AU-ID(37461819100) OR AU-ID(37462515900) OR AU-ID(37662056600) OR AU-ID(37662612700)","Mathis2",0,0
"165","AU-ID(37762557900) OR AU-ID(37861335100) OR AU-ID(38061217800) OR AU-ID(38163250300) OR AU-ID(38561524000) OR AU-ID(38762317100) OR AU-ID(38861292000) OR AU-ID(38861315400) OR AU-ID(38861904200) OR AU-ID(38961809100)","Mathis2",0,0
"166","AU-ID(39261452200) OR AU-ID(39261799700) OR AU-ID(39262286800) OR AU-ID(39262548100) OR AU-ID(39561631300) OR AU-ID(39761832500) OR AU-ID(39762389000) OR AU-ID(39763275100) OR AU-ID(39861509000) OR AU-ID(39863806700)","Mathis2",0,0
"167","AU-ID(40260987600) OR AU-ID(40261230500) OR AU-ID(40261527700) OR AU-ID(40261985300) OR AU-ID(40262684200) OR AU-ID(40262717700) OR AU-ID(40262763600) OR AU-ID(40361584300) OR AU-ID(40361755100) OR AU-ID(40461290800)","Mathis2",0,0
"168","AU-ID(41262224400) OR AU-ID(41361631900) OR AU-ID(41361866300) OR AU-ID(41661942600) OR AU-ID(41761772000) OR AU-ID(41761915400) OR AU-ID(41860964500) OR AU-ID(41861333500) OR AU-ID(42061847500) OR AU-ID(42062099300)","Mathis2",0,0
"169","AU-ID(42261315400) OR AU-ID(42361698700) OR AU-ID(42460961400) OR AU-ID(42561600000) OR AU-ID(42761137300) OR AU-ID(42761455800) OR AU-ID(42861125400) OR AU-ID(42962333900) OR AU-ID(43161409800) OR AU-ID(43161421300)","Mathis2",0,0
"170","AU-ID(43461186700) OR AU-ID(43461186900) OR AU-ID(43861956300) OR AU-ID(44161094100) OR AU-ID(44561223500) OR AU-ID(44761033200) OR AU-ID(44761050300) OR AU-ID(45161174500) OR AU-ID(45461008300) OR AU-ID(45660900500)","Mathis2",0,0
"171","AU-ID(45861072900) OR AU-ID(45861190100) OR AU-ID(45961002100) OR AU-ID(46061320500) OR AU-ID(46061812000) OR AU-ID(46062342000) OR AU-ID(46460986500) OR AU-ID(46661582100) OR AU-ID(46662114100) OR AU-ID(47061316200)","Mathis2",0,0
"172","AU-ID(47461257800) OR AU-ID(47461467100) OR AU-ID(47461487000) OR AU-ID(47562374200) OR AU-ID(47660932000) OR AU-ID(47961333500) OR AU-ID(47961777400) OR AU-ID(48161127800) OR AU-ID(48161958400) OR AU-ID(48461485000)","Mathis2",0,0
"173","AU-ID(48861735200) OR AU-ID(49361445200) OR AU-ID(49362289300) OR AU-ID(49561419700) OR AU-ID(49662991700) OR AU-ID(49663162900) OR AU-ID(49861925000) OR AU-ID(49862067500) OR AU-ID(49964142600) OR AU-ID(49964521900)","Mathis2",0,0
"174","AU-ID(50161660900) OR AU-ID(50161973600) OR AU-ID(50262467600) OR AU-ID(50263194000) OR AU-ID(50361719200) OR AU-ID(50462133400) OR AU-ID(50561504400) OR AU-ID(50661917300) OR AU-ID(50662396700) OR AU-ID(50961015300)","Mathis2",0,0
"175","AU-ID(50961148900) OR AU-ID(50961553400) OR AU-ID(51663095100) OR AU-ID(51665674500) OR AU-ID(51666142000) OR AU-ID(51764415200) OR AU-ID(51863852400) OR AU-ID(51864370000) OR AU-ID(51864575300) OR AU-ID(52164630400)","Mathis2",0,0
"176","AU-ID(52463894100) OR AU-ID(52463896300) OR AU-ID(52463959500) OR AU-ID(52464543300) OR AU-ID(52563923500) OR AU-ID(52564142000) OR AU-ID(52564567700) OR AU-ID(52664201000) OR AU-ID(53064122700) OR AU-ID(53064196900)","Mathis2",0,0
"177","AU-ID(53065188100) OR AU-ID(53165099300) OR AU-ID(53363519700) OR AU-ID(53463192900) OR AU-ID(53464361700) OR AU-ID(53563821200) OR AU-ID(53863369400) OR AU-ID(53866394000) OR AU-ID(53867426600) OR AU-ID(53878308600)","Mathis2",0,0
"178","AU-ID(53979355600) OR AU-ID(53979508200) OR AU-ID(53981059700) OR AU-ID(53983118700) OR AU-ID(54079704400) OR AU-ID(54080015500) OR AU-ID(54080427300) OR AU-ID(54080553200) OR AU-ID(54279363500) OR AU-ID(54279607800)","Mathis2",0,0
"179","AU-ID(54381384400) OR AU-ID(54382290000) OR AU-ID(54382543000) OR AU-ID(54383798900) OR AU-ID(54384452900) OR AU-ID(54387031000) OR AU-ID(54388710900) OR AU-ID(54390180800) OR AU-ID(54390842300) OR AU-ID(54391931400)","Mathis2",0,0
"180","AU-ID(54397097500) OR AU-ID(54397701200) OR AU-ID(54399248900) OR AU-ID(54401448900) OR AU-ID(54402121000) OR AU-ID(54403533300) OR AU-ID(54404179900) OR AU-ID(54405172400) OR AU-ID(54407228800) OR AU-ID(54407979200)","Mathis2",0,0
"181","AU-ID(54408176900) OR AU-ID(54408445100) OR AU-ID(54409235200) OR AU-ID(54410063200) OR AU-ID(54411166200) OR AU-ID(54412319100) OR AU-ID(54413078800) OR AU-ID(54413270000) OR AU-ID(54580519200) OR AU-ID(54585372300)","Mathis2",0,0
"182","AU-ID(54682612500) OR AU-ID(54683384900) OR AU-ID(54684618000) OR AU-ID(54684620400) OR AU-ID(54779679000) OR AU-ID(54782692800) OR AU-ID(54782697700) OR AU-ID(54783360600) OR AU-ID(54783784100) OR AU-ID(54784550100)","Mathis2",0,0
"183","AU-ID(54787873400) OR AU-ID(54788369200) OR AU-ID(54789110300) OR AU-ID(54789878200) OR AU-ID(54790515400) OR AU-ID(54790583700) OR AU-ID(54794384100) OR AU-ID(54796434800) OR AU-ID(54796703600) OR AU-ID(54879316100)","Mathis2",0,0
"184","AU-ID(54881478200) OR AU-ID(54881488700) OR AU-ID(54881979700) OR AU-ID(54882454700) OR AU-ID(54883674900) OR AU-ID(54884006300) OR AU-ID(54885506700) OR AU-ID(54888239000) OR AU-ID(54891684500) OR AU-ID(54893677200)","Mathis2",0,0
"185","AU-ID(54895077300) OR AU-ID(54895122700) OR AU-ID(54896348200) OR AU-ID(54898104300) OR AU-ID(54901774500) OR AU-ID(54912105400) OR AU-ID(54931748000) OR AU-ID(54932998900) OR AU-ID(54938105400) OR AU-ID(54943797200)","Mathis2",0,0
"186","AU-ID(54972643200) OR AU-ID(54974343600) OR AU-ID(54975888300) OR AU-ID(54986323400) OR AU-ID(54995572400) OR AU-ID(55001027500) OR AU-ID(55009925500) OR AU-ID(55014092900) OR AU-ID(55022916900) OR AU-ID(55028845000)","Mathis2",0,0
"187","AU-ID(55053606400) OR AU-ID(55057648200) OR AU-ID(55062746100) OR AU-ID(55064809000) OR AU-ID(55070653000) OR AU-ID(55070704100) OR AU-ID(55070816700) OR AU-ID(55078198200) OR AU-ID(55081862300) OR AU-ID(55081918400)","Mathis2",0,0
"188","AU-ID(55082023800) OR AU-ID(55082046200) OR AU-ID(55082567000) OR AU-ID(55083594400) OR AU-ID(55083933200) OR AU-ID(55084880600) OR AU-ID(55086645000) OR AU-ID(55089994200) OR AU-ID(55092278600) OR AU-ID(55094915300)","Mathis2",0,0
"189","AU-ID(55102801800) OR AU-ID(55108220700) OR AU-ID(55108317100) OR AU-ID(55121026400) OR AU-ID(55122067300) OR AU-ID(55125989200) OR AU-ID(55126771100) OR AU-ID(55128620600) OR AU-ID(55129157400) OR AU-ID(55132534700)","Mathis2",0,0
